t,0,1,2,3,4,5,6,7,8,9
1760,36.193587158213816,46.72322320123777,27.35491627194947,25.594685700504492,35.84289779220086,22.35354921980621,22.8817552852818,43.8817552852818,51.8999370458275,35.35354921980621
1765,37.077908659665894,46.63482825674886,26.268358265933866,25.50194431866769,36.73395588497014,21.257022990376978,24.777607096303143,43.77760709630314,51.78073561251785,34.25702299037698
1770,35.96280711003644,47.54687418388485,28.182231969774307,26.409665486402503,35.62555732776853,21.16097818752548,24.673978348584058,43.67397834858406,53.662128698837094,34.16097818752548
1775,35.848279631780706,46.45935878378934,28.096535230308895,25.31784689673331,35.51769941062645,22.065412410126633,25.57086645140046,45.57086645140046,53.54411333960621,35.06541241012663
1780,35.73432336170579,47.37227986857276,28.01126590511469,25.226486254190593,36.41037943709034,20.970323269031034,22.468268826949547,44.46826882694955,53.42668658443509,33.970323269031034
1785,36.62093545089898,46.28563526125771,26.926421862454117,25.13558127475353,36.30359472415528,21.8757083870052,22.366182910285364,44.36618291028536,53.30984549764871,34.875708387005204
1790,35.50811306465664,47.19942279572449,25.84200098122169,25.045129685792897,36.19734260219789,20.78156539867215,25.26460614925468,43.264606149254675,52.193587158213816,33.78156539867215
1795,36.39585338241321,47.113640316656955,26.758001150890983,24.955129226014257,36.09162041490959,21.687891950452276,22.163536004433173,46.16353600443317,51.077908659665894,34.687891950452276
1800,35.28415359767078,47.028285679488675,25.67442027146186,25.86557764540143,35.98642551923018,20.594685700504492,24.062969949061962,43.062969949061966,50.96280711003644,33.59468570050449
1805,35.173010917928934,45.94335675034928,25.591256253407984,25.77647270516024,35.8817552852818,21.50194431866769,21.962905468984427,43.96290546898443,50.848279631780706,33.50194431866769
1810,36.06242256461489,46.858851406011105,25.50850701762457,25.68781217766254,34.77760709630314,20.409665486402503,23.86334006258335,44.86334006258335,52.73432336170579,33.4096654864025
1815,35.95238577301403,46.77476753383615,26.426170495376418,24.599593846390523,34.67397834858406,20.31784689673331,22.76427124071839,42.76427124071839,51.62093545089898,34.317846896733315
1820,35.84289779220086,46.69110303172322,27.344244628246184,25.51181550588131,35.57086645140046,20.226486254190593,23.665696526663837,43.66569652666384,50.50811306465664,34.22648625419059
1825,34.73395588497014,46.60785580805542,27.262727368082913,24.42447496167182,35.46826882694955,20.13558127475353,23.567613456046704,42.5676134560467,52.39585338241321,33.135581274753534
1830,35.62555732776853,46.52502378164781,26.181616676950867,25.337570030243896,34.36618291028536,20.045129685792897,23.470019576785123,45.47001957678512,51.28415359767078,34.0451296857929
1835,34.51769941062645,45.442604881695424,27.100910527078536,24.251098538969725,34.264606149254675,19.955129226014257,23.372912449027023,44.37291244902703,51.173010917928934,32.95512922601426
1840,34.41037943709034,45.36059704772147,26.02060690080797,24.165058326057526,34.16353600443317,19.86557764540143,21.276289645089157,45.27628964508916,51.06242256461489,33.86557764540143
1845,34.30359472415528,46.27899822952581,24.940703790544333,24.07944724049749,34.062969949061966,20.77647270516024,22.18014874939639,44.180148749396395,51.95238577301403,33.776472705160245
1850,35.19734260219789,46.19780638713377,24.861199198705705,23.994263142008027,33.96290546898443,19.68781217766254,24.084487358421327,42.08448735842133,51.84289779220086,32.687812177662536
1855,34.09162041490959,46.11701949074504,26.78209113767315,24.90950390098223,33.86334006258335,20.599593846390523,21.98930308062421,44.98930308062421,49.73395588497014,33.59959384639052
1860,34.98642551923018,46.03663552068299,34.0,24.825167398434658,34.76427124071839,19.51181550588131,23.89459353639314,43.89459353639314,49.62555732776853,32.51181550588131
1865,33.8817552852818,44.95665246734422,34.875311979817056,23.741251525948364,34.66569652666384,20.42447496167182,21.800356357984565,43.80035635798457,50.51769941062645,33.42447496167182
1870,33.77760709630314,45.8770683311482,35.7512458437292,23.65775418562216,33.5676134560467,20.337570030243896,21.706589189464133,41.70658918946413,51.41037943709034,32.337570030243896
1875,33.67397834858406,44.7978811224874,34.627798490076565,24.574673290018186,33.47001957678512,19.251098538969725,21.613289686647736,43.61328968664773,50.30359472415528,32.25109853896973
1880,33.57086645140046,44.71908886167746,33.504966832668885,23.492006762109725,33.37291244902703,27.0,21.520455517042947,41.52045551704295,49.19734260219789,41.0
1885,33.46826882694955,44.64068957890777,33.382747800708316,23.40975253522928,33.27628964508916,27.87531197981706,22.428084359790695,43.428084359790695,49.09162041490959,40.875311979817056
1890,34.36618291028536,54.95004996668332,35.261138338712705,24.32790855301689,33.180148749396395,26.7512458437292,22.336173905607232,43.33617390560723,49.98642551923018,39.7512458437292
1895,33.264606149254675,54.825611073330876,33.14013540643916,23.24647276936874,34.08448735842133,26.627798490076565,20.24472185672642,42.24472185672642,50.8817552852818,40.627798490076565
1900,34.16353600443317,54.70179282154827,35.01973597880808,24.16544314838599,33.98930308062421,26.50496683266888,22.153725926842274,49.90019973359979,48.77760709630314,39.504966832668885
1905,34.062969949061966,53.57859211587274,32.8999370458275,23.084817664323907,32.89459353639314,27.382747800708316,21.063183841051806,49.77600946932209,48.67397834858406,39.382747800708316
1910,33.96290546898443,54.45600587628025,34.78073561251785,23.00459430154118,32.80035635798457,27.261138338712705,19.973093335798154,48.65243860657155,50.57086645140046,39.261138338712705
1915,32.86334006258335,54.33403103810842,33.662128698837094,23.924771054449565,32.70658918946413,27.14013540643916,20.883452158814,48.529484056070146,49.46826882694955,39.14013540643916
1920,32.76427124071839,54.21266455197994,33.54411333960621,23.845345927463725,33.61328968664773,26.01973597880808,21.79425806906524,47.40714274394773,49.36618291028536,40.01973597880808
1925,32.66569652666384,54.09190338372633,34.42668658443509,23.766316934951355,32.52045551704295,25.8999370458275,21.705508836695,47.28541161166512,48.264606149254675,39.8999370458275
1930,33.5676134560467,52.971744514312114,32.30984549764871,22.68768210118352,33.428084359790695,26.78073561251785,20.617202242967835,50.16428761593767,49.16353600443317,39.78073561251785
1935,32.47001957678512,53.852184939759276,32.193587158213816,23.60943946028528,32.33617390560723,25.662128698837094,21.52933608021431,50.04376772865917,50.062969949061966,38.662128698837094
1940,33.37291244902703,52.73322167107224,34.077908659665894,23.53158705618654,33.24472185672642,25.544113339606216,22.441908151775777,48.92384893682617,48.96290546898443,39.54411333960621
1945,32.27628964508916,53.61485173416308,33.96280711003644,22.454122942573143,33.15372592684227,25.426686584435085,19.35491627194947,48.804528242462624,47.86334006258335,38.42668658443509
1950,33.180148749396395,52.497072169777226,33.848279631780706,23.377045182838216,39.0,25.309845497648706,21.268358265933866,49.68580266254496,49.76427124071839,38.30984549764871
1955,32.08448735842133,52.37988003341941,33.73432336170579,32.92511238758432,38.875311979817056,25.19358715821382,21.182231969774307,47.56766922892749,47.66569652666384,38.193587158213816
1960,32.98930308062421,53.26327239528014,32.62093545089898,32.800797870926516,39.7512458437292,25.077908659665894,19.096535230308895,46.450124988268236,49.5676134560467,38.077908659665894
1965,31.89459353639314,52.14724634016238,32.50811306465664,31.67710337550719,38.627798490076565,24.962807110036433,20.01126590511469,47.33316700195505,47.47001957678512,38.96280711003644
1970,32.80035635798457,53.03179896740872,32.39585338241321,32.55402580895752,39.504966832668885,24.848279631780706,21.926421862454117,49.21679234603218,49.37291244902703,37.848279631780706
1975,31.706589189464133,52.9169273908288,33.28415359767078,32.43156209433192,38.382747800708316,25.734323361705787,28.0,48.10099811112717,47.27628964508916,37.73432336170579
1980,31.613289686647736,52.80262873862726,33.173010917928934,31.309709170031173,38.261138338712705,25.620935450898987,28.87531197981706,46.985781402378116,49.180148749396395,37.62093545089898
1985,31.520455517042947,51.688900153331815,32.06242256461489,32.188463989725804,38.14013540643916,24.50811306465664,26.7512458437292,46.8711393393613,48.08448735842133,38.50811306465664
1990,32.428084359790695,51.57573879172192,31.952385773014033,31.067823522279987,39.01973597880808,24.395853382413204,26.627798490076565,46.757069056019176,47.98930308062421,37.39585338241321
1995,32.33617390560723,52.46314182475764,30.842897792200862,30.947784751675766,37.8999370458275,24.284153597670784,26.50496683266888,48.64356770058871,46.89459353639314,38.28415359767078
2000,32.24472185672642,51.35110643750893,31.733955884970147,30.82834467693762,37.78073561251785,25.173010917928938,29.382747800708316,45.53063243553012,47.80035635798457,38.173010917928934
2005,32.15372592684227,51.23962982908529,32.62555732776853,31.709500312057454,37.662128698837094,25.062422564614888,29.261138338712705,45.418260437455885,47.70658918946413,38.06242256461489
2010,32.06318384105181,51.12870921256568,31.517699410626445,30.591248685919965,37.54411333960621,23.952385773014033,28.14013540643916,47.30644889706021,46.61328968664773,36.95238577301403
2015,31.973093335798154,51.018341814928924,30.410379437090338,31.47358684222833,37.42668658443509,24.842897792200862,29.01973597880808,46.195195019048754,48.52045551704295,36.84289779220086
2020,30.883452158814,50.90852487698433,31.303594724155282,31.35651183943034,37.30984549764871,23.733955884970147,26.8999370458275,48.08449602206878,48.428084359790695,37.73395588497014
2025,37.92511238758432,50.79925565330274,32.19734260219789,30.240020750644817,37.193587158213816,23.625557327768533,28.78073561251785,46.97434913863958,46.33617390560723,36.62555732776853
2030,37.800797870926516,50.69053141214785,31.091620414909592,31.124110663588482,37.077908659665894,24.517699410626445,27.662128698837094,45.86475161508335,47.24472185672642,36.51769941062645
2035,37.67710337550719,50.582349435407984,29.986425519230185,31.008778680503116,37.96280711003644,24.410379437090338,27.544113339606216,47.755700711456285,48.15372592684227,36.41037943709034
2040,37.55402580895752,50.474707018528086,29.8817552852818,30.89402191808314,36.848279631780706,23.303594724155282,27.426686584435085,46.64719370148012,48.06318384105181,36.30359472415528
2045,37.43156209433192,51.367601470442125,30.777607096303143,29.779837507403514,36.73432336170579,23.197342602197896,26.309845497648706,45.53922787247396,45.973093335798154,37.19734260219789
2050,38.30970917003117,50.261030113505825,30.673978348584058,30.666222593848023,36.62093545089898,23.091620414909592,28.19358715821382,46.431800525286434,47.883452158813995,37.09162041490959
2055,38.188463989725804,51.154990283429704,31.57086645140046,30.553174337037913,37.50811306465664,22.986425519230185,28.077908659665894,44.324908974228286,45.794258069065236,35.98642551923018
2060,37.06782352227999,50.0494793292125,29.468268826949547,29.440689910760874,36.39585338241321,22.8817552852818,25.962807110036433,45.218550547005165,53.95004996668332,36.8817552852818
2065,37.94778475167577,49.944494613074845,31.366182910285364,30.328766502900386,36.28415359767078,22.777607096303143,26.848279631780706,46.112722584650854,52.825611073330876,36.77760709630314
2070,36.82834467693762,49.84003351039338,30.26460614925468,30.217401315365436,37.173010917928934,23.673978348584058,27.734323361705787,46.00742244146079,53.70179282154827,36.67397834858406
2075,36.70950031205746,50.7360934096351,30.163536004433173,30.106591564020523,37.06242256461489,22.57086645140046,24.620935450898987,45.902647484925886,53.57859211587274,36.57086645140046
2080,37.591248685919965,50.63267171229206,30.062969949061962,28.996334478616095,35.95238577301403,22.468268826949547,25.50811306465664,46.79839509566679,53.45600587628025,35.46826882694955
2085,36.47358684222833,49.52976583281645,28.962905468984427,28.886627302719276,36.84289779220086,22.366182910285364,24.395853382413204,46.69466266736834,52.33403103810842,35.36618291028536
2090,36.35651183943034,49.42737319855591,29.86334006258335,29.77746729364496,35.73395588497014,23.26460614925468,26.284153597670784,44.591447606714425,54.21266455197994,36.264606149254675
2095,37.24002075064482,49.32549124968928,29.76427124071839,28.668851722387224,36.62555732776853,22.163536004433173,24.173010917928938,43.48874733332314,52.09190338372633,35.16353600443317
2100,37.12411066358848,49.2241174391625,30.665696526663837,28.56077787355114,36.51769941062645,23.062969949061962,26.062422564614888,44.38655927968232,51.971744514312114,35.062969949061966
2105,36.00877868050311,50.12324923262504,30.567613456046704,28.453243045284847,36.41037943709034,21.962905468984427,25.952385773014033,44.28488089108529,53.852184939759276,34.96290546898443
2110,35.89402191808314,50.02288410836648,29.470019576785123,29.34624454921204,35.30359472415528,21.86334006258335,25.842897792200862,44.18370962556703,52.73322167107224,34.86334006258335
2115,35.77983750740351,48.92301955725349,28.372912449027023,28.239779710364758,36.19734260219789,22.76427124071839,23.733955884970147,45.08304295384066,53.61485173416308,34.76427124071839
2120,36.66622259384802,48.82365308266709,30.276289645089157,28.13384586711647,35.09162041490959,22.665696526663837,24.625557327768533,45.98287835923413,51.497072169777226,35.66569652666384
2125,36.553174337037916,48.724782200440245,30.18014874939639,28.028440371115583,34.98642551923018,22.567613456046704,25.517699410626445,43.883213337627346,51.37988003341941,34.5676134560467
2130,36.440689910760874,49.62640443879574,30.084487358421327,28.923560587219203,35.8817552852818,21.470019576785123,25.410379437090338,42.7840453973896,52.26327239528014,35.47001957678512
2135,36.328766502900386,49.528517338284416,29.98930308062421,28.819203893427275,35.77760709630314,21.372912449027023,26.303594724155282,43.685372059317196,52.14724634016238,34.37291244902703
2140,35.217401315365436,49.43111845172365,28.89459353639314,28.715367680817014,35.67397834858406,22.276289645089157,24.197342602197896,42.58719085657157,52.03179896740872,35.27628964508916
2145,36.10659156402052,49.33420534413622,29.800356357984565,27.612049353477705,34.57086645140046,21.18014874939639,26.091620414909592,45.489499334617506,51.9169273908288,34.180148749396395
2150,34.99633447861609,48.237775592689395,29.706589189464133,27.509246328445776,35.46826882694955,21.084487358421327,25.986425519230185,45.3922950511619,52.80262873862726,34.08448735842133
2155,34.886627302719276,48.14182678663435,27.613289686647736,27.40695603564025,35.36618291028536,21.98930308062421,25.8817552852818,45.29557557609259,52.688900153331815,33.98930308062421
2160,34.77746729364496,48.04635652724594,28.520455517042947,27.305175917798472,34.264606149254675,21.89459353639314,22.777607096303143,45.19933849141765,50.57573879172192,33.89459353639314
2165,35.668851722387224,47.9513624277627,27.428084359790695,28.20390343041221,34.16353600443317,21.800356357984565,24.673978348584058,44.10358139120497,52.46314182475764,34.80035635798457
2170,35.56077787355114,48.856842113327225,29.336173905607232,27.10313604166399,35.062969949061966,21.706589189464133,22.57086645140046,42.00830188152205,50.35110643750893,33.70658918946413
2175,35.45324304528485,47.762793220926696,28.24472185672642,28.00287123236385,34.96290546898443,20.613289686647736,25.468268826949547,44.91349758037619,50.23962982908529,34.61328968664773
2180,34.346244549212045,48.66921339933393,27.153725926842274,26.903106495886345,33.86334006258335,21.520455517042947,25.366182910285364,44.8191661176549,50.12870921256568,34.52045551704295
2185,34.23977971036476,47.5761003090485,27.063183841051806,26.80383933810785,34.76427124071839,21.428084359790695,25.26460614925468,43.72530513506673,50.018341814928924,34.428084359790695
2190,35.13384586711647,47.4834516222383,26.973093335798154,27.70506727734426,33.66569652666384,20.336173905607232,22.163536004433173,41.63191228608221,49.90852487698433,33.33617390560723
2195,34.02844037111558,47.39126502268133,28.883452158814,27.606787844288913,33.5676134560467,20.24472185672642,22.062969949061962,44.53898523587526,49.79925565330274,33.24472185672642
2200,33.9235605872192,47.29953820570782,28.79425806906524,26.508998581950856,33.47001957678512,21.153725926842274,24.962905468984427,42.44652166126478,50.69053141214785,33.15372592684227
2205,33.81920389342727,47.20826887814254,28.705508836695,26.411697045593446,33.37291244902703,21.063183841051806,22.86334006258335,41.35451925065658,51.582349435407984,33.06318384105181
2210,34.71536768081701,48.117454758247575,26.617202242967835,26.3148808026732,33.27628964508916,20.973093335798154,21.76427124071839,41.262975703985624,51.474707018528086,32.973093335798154
2215,34.6120493534777,47.02709357566518,27.52933608021431,26.21854743277901,34.180148749396395,20.883452158814,21.665696526663837,49.92511238758432,50.367601470442125,32.883452158813995
2220,34.509246328445776,47.93718307136108,28.441908151775777,27.1226945275716,34.08448735842133,19.79425806906524,24.567613456046704,49.800797870926516,51.261030113505825,33.794258069065236
2225,33.40695603564025,46.847720997568004,27.35491627194947,26.027319690723356,33.98930308062421,20.705508836695,21.470019576785123,49.67710337550719,50.154990283429704,32.705508836695
2230,34.30517591779847,46.758705117729434,28.268358265933866,26.932420537858388,32.89459353639314,20.617202242967835,22.372912449027023,50.55402580895752,51.0494793292125,33.617202242967835
2235,33.20390343041221,47.67013320644374,26.182231969774307,26.83799469649293,32.80035635798457,20.52933608021431,23.276289645089157,50.43156209433192,48.944494613074845,33.52933608021431
2240,34.10313604166399,47.58200304940853,28.096535230308895,26.74403980597603,33.70658918946413,19.441908151775777,22.18014874939639,48.30970917003117,49.84003351039338,33.44190815177578
2245,34.00287123236385,46.494312443365274,27.01126590511469,26.650553517430538,33.61328968664773,20.35491627194947,24.084487358421327,49.188463989725804,50.7360934096351,33.35491627194947
2250,32.90310649588635,46.40705919604427,27.926421862454117,25.557533493694358,32.52045551704295,19.268358265933866,21.98930308062421,50.06782352227999,48.63267171229206,32.26835826593387
2255,33.80383933810785,47.32024112610979,27.84200098122169,26.464977409262065,33.428084359790695,19.182231969774307,20.89459353639314,47.94778475167577,48.52976583281645,33.18223196977431
2260,33.705067277344256,47.23385606310556,25.758001150890983,26.372882950226717,32.33617390560723,26.900199733599788,20.800356357984565,49.82834467693762,49.42737319855591,40.90019973359979
2265,32.60678784428892,47.147901847400504,27.67442027146186,26.281247814222052,32.24472185672642,27.77600946932209,21.706589189464133,47.70950031205746,48.32549124968928,40.77600946932209
2270,33.508998581950856,46.062376330134754,26.591256253407984,25.190069710364888,32.15372592684227,27.652438606571547,21.613289686647736,47.591248685919965,50.2241174391625,40.65243860657155
2275,33.41169704559344,45.97727737316592,27.50850701762457,25.09934635919788,39.0,27.52948405607015,23.520455517042947,48.47358684222833,48.12324923262504,40.529484056070146
2280,33.3148808026732,45.892602849015645,26.426170495376418,26.009075492632533,39.875311979817056,27.407142743947734,23.428084359790695,46.35651183943034,50.02288410836648,40.40714274394773
2285,32.218547432779005,46.80835064081643,26.344244628246184,25.919254853892475,38.7512458437292,27.28541161166512,22.336173905607232,46.24002075064482,48.92301955725349,39.28541161166512
2290,33.122694527571596,46.72451864225867,27.262727368082913,24.829882197457056,39.627798490076565,27.164287615937667,21.24472185672642,47.12411066358848,49.82365308266709,39.16428761593767
2295,33.02731969072336,46.64110475753803,26.181616676950867,25.740955289005218,39.504966832668885,26.04376772865917,22.153725926842274,49.00877868050311,47.724782200440245,40.04376772865917
2300,32.93242053785839,46.558106901303056,25.100910527078536,24.652471905359608,38.382747800708316,26.923848936826168,20.063183841051806,47.89402191808314,48.62640443879574,38.92384893682617
2305,32.83799469649293,46.47552299860302,26.02060690080797,25.56442983443104,38.261138338712705,26.804528242462624,21.973093335798154,48.77983750740351,48.528517338284416,39.804528242462624
2310,32.74403980597603,45.39335098483605,25.940703790544333,25.47682687516314,39.14013540643916,26.68580266254496,20.883452158814,47.66622259384802,49.43111845172365,39.68580266254496
2315,32.65055351743054,45.31158880569751,26.861199198705705,25.38966083747738,39.01973597880808,25.567669228927492,20.79425806906524,45.553174337037916,48.33420534413622,39.56766922892749
2320,32.55753349369436,45.230234417128685,25.78209113767315,25.30292954221826,37.8999370458275,26.450124988268236,21.705508836695,45.440689910760874,49.237775592689395,38.450124988268236
2325,32.46497740926206,46.14928578526561,35.0,24.216630821098892,38.78073561251785,25.33316700195505,20.617202242967835,45.328766502900386,49.14182678663435,39.33316700195505
2330,32.37288295022672,46.068740886388284,33.875311979817056,24.130762516646758,38.662128698837094,26.216792346032182,21.52933608021431,48.217401315365436,48.04635652724594,38.21679234603218
2335,31.281247814222052,45.988597706870024,33.7512458437292,24.045322482149764,38.54411333960621,25.10099811112717,20.441908151775777,46.10659156402052,46.9513624277627,38.10099811112717
2340,32.19006971036489,44.90885424312718,34.627798490076565,23.9603085816026,38.42668658443509,24.985781402378116,19.35491627194947,44.99633447861609,48.856842113327225,37.985781402378116
2345,31.09934635919788,45.829508501568995,33.504966832668885,23.87571868965333,37.30984549764871,25.8711393393613,22.268358265933866,46.886627302719276,48.762793220926696,38.8711393393613
2350,31.009075492632533,45.750558498547804,33.382747800708316,23.791550691550245,38.193587158213816,24.757069056019176,20.182231969774307,46.77746729364496,46.66921339933393,38.757069056019176
2355,31.919254853892475,45.672002260309426,33.261138338712705,24.707802483089008,37.077908659665894,25.64356770058871,21.096535230308895,47.668851722387224,46.5761003090485,37.64356770058871
2360,38.97501249583438,55.0,35.14013540643916,23.624471970560048,37.96280711003644,25.53063243553012,22.01126590511469,47.56077787355114,46.4834516222383,38.53063243553012
2365,38.85044910134838,54.875311979817056,35.01973597880808,23.541557070696207,36.848279631780706,25.418260437455885,20.926421862454117,47.45324304528485,46.39126502268133,37.418260437455885
2370,37.72650696938422,53.7512458437292,33.8999370458275,23.459055710620678,36.73432336170579,25.306448897060207,28.0,47.346244549212045,48.29953820570782,37.30644889706021
2375,37.60318300138213,53.627798490076565,33.78073561251785,23.376965827795157,37.62093545089898,25.195195019048754,28.87531197981706,44.23977971036476,48.20826887814254,38.195195019048754
2380,38.480474114236486,54.504966832668885,33.662128698837094,24.295285369968298,37.50811306465664,24.084496022068773,26.7512458437292,44.13384586711647,46.117454758247575,38.08449602206878
2385,38.35837724021873,54.382747800708316,33.54411333960621,23.2140122951244,37.39585338241321,24.974349138639578,29.627798490076565,46.02844037111558,47.02709357566518,36.97434913863958
2390,37.23688932690065,53.261138338712705,34.42668658443509,24.133144571432364,36.28415359767078,23.86475161508335,26.50496683266888,46.9235605872192,46.93718307136108,36.86475161508335
2395,37.116007337078074,54.14013540643916,32.30984549764871,23.05268017719488,37.173010917928934,24.75570071145629,28.382747800708316,45.81920389342727,45.847720997568004,36.755700711456285
2400,36.995728248694974,53.01973597880808,32.193587158213816,22.972617100797905,37.06242256461489,24.647193701480123,27.261138338712705,43.71536768081701,46.758705117729434,36.64719370148012
2405,36.87604905476787,53.8999370458275,34.077908659665894,23.892953340660355,36.95238577301403,23.53922787247396,29.14013540643916,45.6120493534777,53.90019973359979,37.53922787247396
2410,36.75696676331067,52.78073561251785,32.96280711003644,23.813686905184085,36.84289779220086,23.431800525286437,26.01973597880808,46.509246328445776,52.77600946932209,36.431800525286434
2415,36.6384783972599,52.662128698837094,32.848279631780706,22.73481581270407,35.73395588497014,23.324908974228286,26.8999370458275,44.40695603564025,53.65243860657155,37.324908974228286
2420,37.52058099440024,53.54411333960621,32.73432336170579,22.656338091438897,36.62555732776853,24.21855054700517,27.78073561251785,44.30517591779847,54.529484056070146,36.218550547005165
2425,36.40327160729047,53.42668658443509,31.620935450898987,23.578251779441445,36.51769941062645,23.112722584650857,26.662128698837094,46.20390343041221,52.40714274394773,36.112722584650854
2430,36.286547303189806,52.30984549764871,33.50811306465664,22.500554924549846,36.41037943709034,24.007422441460786,26.544113339606216,46.10313604166399,52.28541161166512,36.00742244146079
2435,36.170405163984555,53.193587158213816,32.39585338241321,22.423245584338687,36.30359472415528,22.902647484925886,28.426686584435085,46.00287123236385,53.16428761593767,35.902647484925886
2440,36.0548422861152,53.077908659665894,31.284153597670784,33.0,35.19734260219789,23.798395095666795,28.309845497648706,44.90310649588635,53.04376772865917,35.79839509566679
2445,36.93985578050378,51.96280711003644,31.173010917928938,32.875311979817056,35.09162041490959,23.69466266736834,25.19358715821382,45.80383933810785,52.92384893682617,36.69466266736834
2450,36.825442772481644,52.848279631780706,32.06242256461489,31.7512458437292,34.98642551923018,23.59144760671442,27.077908659665894,45.705067277344256,53.804528242462624,35.591447606714425
2455,35.711600401717654,51.73432336170579,31.952385773014033,32.627798490076565,34.8817552852818,23.48874733332314,26.962807110036433,44.60678784428892,53.68580266254496,35.48874733332314
2460,35.598325822146606,52.62093545089898,32.84289779220086,32.504966832668885,35.77760709630314,22.386559279682317,26.848279631780706,45.508998581950856,53.56766922892749,36.38655927968232
2465,36.4856162018981,52.50811306465664,32.73395588497014,32.382747800708316,34.67397834858406,23.284880891085287,26.734323361705787,45.41169704559344,52.450124988268236,35.28488089108529
2470,36.37346872322578,51.39585338241321,31.625557327768533,32.261138338712705,34.57086645140046,23.183709625567037,25.620935450898987,42.3148808026732,53.33316700195505,36.18370962556703
2475,36.26188058243682,52.28415359767078,31.517699410626445,32.14013540643916,35.46826882694955,22.083042953840664,25.50811306465664,43.218547432779005,53.21679234603218,35.08304295384066
2480,35.15084898982189,51.173010917928934,30.410379437090338,31.01973597880808,34.36618291028536,21.982878359234128,26.395853382413204,44.122694527571596,52.10099811112717,35.98287835923413
2485,35.0403711695854,52.06242256461489,31.303594724155282,31.8999370458275,34.264606149254675,22.883213337627346,27.284153597670784,43.02731969072336,51.985781402378116,34.883213337627346
2490,34.93044435977609,50.95238577301403,30.197342602197896,31.78073561251785,35.16353600443317,21.784045397389598,25.173010917928938,41.93242053785839,52.8711393393613,34.7840453973896
2495,34.82106581221798,51.84289779220086,30.091620414909592,30.662128698837094,35.062969949061966,22.685372059317196,25.062422564614888,41.83799469649293,50.757069056019176,35.685372059317196
2500,34.7122327924417,51.73395588497014,29.986425519230185,31.544113339606216,34.96290546898443,21.587190856571564,24.952385773014033,43.74403980597603,51.64356770058871,35.58719085657157
2505,34.603942579616074,50.62555732776853,30.8817552852818,30.426686584435085,33.86334006258335,22.48949933461751,24.842897792200862,44.65055351743054,50.53063243553012,34.489499334617506
2510,35.49619246648014,51.51769941062645,31.777607096303143,30.309845497648706,33.76427124071839,22.392295051161902,25.733955884970147,44.55753349369436,50.418260437455885,34.3922950511619
2515,34.38897975927546,51.41037943709034,29.673978348584058,30.19358715821382,33.66569652666384,21.295575576092585,24.625557327768533,41.46497740926206,51.30644889706021,35.29557557609259
2520,35.28230177767878,50.30359472415528,30.57086645140046,30.077908659665894,33.5676134560467,21.199338491417652,25.517699410626445,41.37288295022672,52.195195019048754,35.19933849141765
2525,34.176155854734986,50.19734260219789,31.468268826949547,29.962807110036433,33.47001957678512,21.103581391204973,25.410379437090338,41.281247814222056,50.08449602206878,34.10358139120497
2530,35.070539336790496,51.09162041490959,30.366182910285364,29.848279631780706,33.37291244902703,22.00830188152205,23.303594724155282,49.95004996668332,51.97434913863958,34.00830188152205
2535,33.965449583426846,50.98642551923018,31.26460614925468,29.734323361705787,34.27628964508916,21.913497580376184,24.197342602197896,49.825611073330876,50.86475161508335,34.91349758037619
2540,33.86088396739474,50.8817552852818,29.163536004433173,29.620935450898987,34.180148749396395,20.819166117654905,23.091620414909592,47.70179282154827,49.755700711456285,34.8191661176549
2545,33.75683987454832,49.77760709630314,31.062969949061962,30.50811306465664,33.08448735842133,21.725305135066733,24.986425519230185,48.57859211587274,50.64719370148012,34.72530513506673
2550,33.65331470377984,50.67397834858406,29.962905468984427,29.395853382413204,33.98930308062421,21.631912286082216,24.8817552852818,47.45600587628025,50.53922787247396,33.63191228608221
2555,34.55030586695466,49.57086645140046,28.86334006258335,30.284153597670784,32.89459353639314,20.538985235875263,23.777607096303143,48.33403103810842,49.431800525286434,34.53898523587526
2560,34.44781078884648,50.46826882694955,30.76427124071839,29.173010917928938,33.80035635798457,21.44652166126478,25.673978348584058,48.21266455197994,49.324908974228286,34.44652166126478
2565,33.34582690707302,49.36618291028536,29.665696526663837,30.062422564614888,33.70658918946413,21.354519250656583,22.57086645140046,47.09190338372633,49.218550547005165,34.35451925065658
2570,34.24435167203191,49.264606149254675,30.567613456046704,29.952385773014033,33.61328968664773,20.262975703985624,25.468268826949547,49.971744514312114,49.112722584650854,34.262975703985624
2575,34.14338254683699,50.16353600443317,28.470019576785123,29.842897792200862,32.52045551704295,20.171888732658456,22.366182910285364,47.852184939759276,49.00742244146079,34.17188873265846
2580,34.042917007254886,50.062969949061966,28.372912449027023,29.733955884970147,32.428084359790695,21.08125605949606,22.26460614925468,49.73322167107224,48.902647484925886,34.081256059496056
2585,33.94295254164186,48.96290546898443,28.276289645089157,29.625557327768533,33.33617390560723,19.991075418676886,22.163536004433173,48.61485173416308,50.79839509566679,33.991075418676886
2590,32.84348665088107,49.86334006258335,29.18014874939639,29.517699410626445,32.24472185672642,20.90134455568021,25.062969949061962,48.497072169777226,49.69466266736834,32.90134455568021
2595,32.74451684832007,49.76427124071839,29.084487358421327,29.410379437090338,32.15372592684227,19.812061227229794,24.962905468984427,49.37988003341941,49.591447606714425,33.81206122722979
2600,33.64604065970864,49.66569652666384,29.98930308062421,29.303594724155282,40.0,19.72322320123777,22.86334006258335,47.26327239528014,50.48874733332314,33.72322320123777
